@relation adult-modded

@attribute age numeric
@attribute workclass {Private,Self-emp-not-inc,Self-emp-inc,Federal-gov,Local-gov,State-gov,Without-pay,Never-worked}
@attribute fnlwgt numeric
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Tech-support,Craft-repair,Other-service,Sales,Exec-managerial,Prof-specialty,Handlers-cleaners,Machine-op-inspct,Adm-clerical,Farming-fishing,Transport-moving,Priv-house-serv,Protective-serv,Armed-Forces}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute race {White,Asian-Pac-Islander,Amer-Indian-Eskimo,Other,Black}
@attribute sex {Female,Male}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute class {>50K,<=50K}

@data
45,Private,114774,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,2258,55,<=50K
36,Local-gov,578377,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,<=50K
18,Private,176136,9,Never-married,Sales,Own-child,White,Male,0,0,35,<=50K
19,Private,100999,10,Never-married,Other-service,Own-child,White,Female,0,0,20,<=50K
27,Private,147340,9,Never-married,Other-service,Not-in-family,White,Female,0,0,50,>50K
22,Private,147227,13,Never-married,Other-service,Not-in-family,White,Male,0,0,30,<=50K
31,Private,102270,4,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,<=50K
46,Private,229737,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,>50K
24,Private,56121,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,<=50K
47,Private,78954,7,Divorced,Sales,Unmarried,White,Female,0,0,28,<=50K
26,?,431861,6,Separated,?,Not-in-family,White,Male,0,0,40,<=50K
53,Local-gov,140359,1,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,35,<=50K
17,Private,57324,6,Never-married,Other-service,Own-child,White,Male,0,0,30,<=50K
45,Private,50162,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K
38,Federal-gov,216924,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
44,Private,128676,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,<=50K
52,Private,99602,9,Separated,Craft-repair,Own-child,Black,Female,0,0,40,<=50K
40,Private,306225,9,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,0,0,40,<=50K
30,Private,153549,13,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,48,<=50K
27,Private,188189,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,30,<=50K
35,Private,212465,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
28,Private,115677,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1902,40,>50K
75,Self-emp-not-inc,231741,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,4931,0,3,<=50K
27,Private,267989,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
56,Local-gov,203250,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,<=50K
34,Private,185041,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,1669,45,<=50K
21,?,177144,10,Never-married,?,Own-child,Asian-Pac-Islander,Male,0,0,22,<=50K
22,Private,254547,10,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,40,<=50K
30,Private,455995,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,>50K
42,Private,424855,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3908,0,40,<=50K
19,Private,415354,6,Divorced,Other-service,Not-in-family,White,Female,0,0,40,<=50K
29,Private,159479,9,Married-civ-spouse,Transport-moving,Husband,Other,Male,0,0,55,<=50K
27,State-gov,208406,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,30,<=50K
44,Self-emp-inc,229466,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,>50K
67,Self-emp-not-inc,139960,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
41,Private,101593,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,>50K
36,Private,128516,9,Divorced,Other-service,Not-in-family,White,Female,0,0,20,<=50K
39,Private,128483,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,60,<=50K
52,Self-emp-not-inc,123011,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,>50K
18,Private,301762,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,25,<=50K
33,Private,357954,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,35,<=50K
54,Private,103345,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
27,Private,108574,9,Never-married,Other-service,Own-child,White,Female,0,0,40,<=50K
17,Private,260797,6,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,23,<=50K
30,Private,153549,13,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,48,<=50K
44,Federal-gov,38321,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
20,Private,224059,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,<=50K
30,Private,196396,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,<=50K
69,Private,370837,13,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,<=50K
56,Private,295067,13,Never-married,Exec-managerial,Not-in-family,White,Male,14084,0,45,>50K
40,Private,121012,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
35,Private,212465,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
29,Private,114968,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,<=50K
28,Self-emp-not-inc,183523,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,<=50K
40,Private,183096,13,Never-married,Sales,Own-child,White,Female,0,0,40,<=50K
49,?,228372,10,Married-civ-spouse,?,Husband,White,Male,0,0,20,>50K
60,Self-emp-not-inc,69887,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,>50K
55,Private,172642,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K
62,?,94931,11,Married-civ-spouse,?,Husband,White,Male,3411,0,40,<=50K
59,Private,109567,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,<=50K
76,Local-gov,104443,9,Widowed,Other-service,Not-in-family,White,Female,0,1668,40,<=50K
24,?,265434,13,Never-married,?,Not-in-family,White,Female,0,0,40,<=50K
31,Private,164243,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1579,40,<=50K
43,State-gov,107439,10,Never-married,Other-service,Not-in-family,Black,Female,0,0,30,<=50K
30,State-gov,576645,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,<=50K
40,Private,29927,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,<=50K
61,Private,162397,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,>50K
19,Private,223648,9,Never-married,Sales,Not-in-family,White,Male,4101,0,48,<=50K
22,?,117618,13,Never-married,?,Not-in-family,White,Male,0,0,25,<=50K
30,Self-emp-not-inc,90705,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
49,?,52590,9,Never-married,?,Not-in-family,Black,Male,0,0,40,<=50K
29,Private,160264,10,Separated,Other-service,Unmarried,Black,Female,0,0,40,<=50K
41,Private,55395,10,Married-spouse-absent,Other-service,Unmarried,White,Male,0,0,40,<=50K
42,Local-gov,174575,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178,0,40,>50K
38,Private,170174,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,>50K
41,Federal-gov,192589,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,<=50K
26,Private,174592,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
45,Private,265083,3,Divorced,Priv-house-serv,Unmarried,White,Female,0,0,35,<=50K
53,Private,119170,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,1740,40,<=50K
39,Self-emp-not-inc,251710,6,Married-spouse-absent,Other-service,Not-in-family,White,Female,0,1721,15,<=50K
36,Private,207568,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,<=50K
30,Self-emp-inc,119422,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,<=50K
40,Private,163434,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,<=50K
23,Private,217961,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K
48,Private,247895,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,>50K
34,?,73296,7,Never-married,?,Not-in-family,Black,Female,0,0,40,<=50K
23,Private,436798,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
39,Federal-gov,72887,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,>50K
50,Federal-gov,166419,7,Never-married,Sales,Not-in-family,Black,Female,3674,0,40,<=50K
25,Private,165315,9,Divorced,Sales,Unmarried,White,Female,0,0,37,<=50K
58,Local-gov,98361,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,<=50K
59,Private,142326,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
41,Private,34278,11,Separated,Other-service,Not-in-family,White,Male,0,0,40,<=50K
32,State-gov,169583,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,70,<=50K
71,Self-emp-not-inc,163293,15,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,2,<=50K
27,Private,176972,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
25,Local-gov,315287,10,Never-married,Protective-serv,Other-relative,Black,Male,0,0,40,<=50K
20,Private,238384,9,Never-married,Sales,Not-in-family,White,Female,0,0,30,<=50K
50,Private,168212,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,65,>50K
56,Private,357118,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,>50K
29,Private,34796,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,<=50K
51,?,172175,16,Never-married,?,Not-in-family,White,Male,0,2824,40,>50K
56,Private,151474,5,Divorced,Sales,Unmarried,White,Female,0,0,40,<=50K
35,Private,255635,5,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,<=50K
36,Local-gov,578377,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,<=50K
56,Private,436651,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,20,<=50K
24,Private,265567,7,Never-married,Craft-repair,Own-child,White,Male,0,0,35,<=50K
24,Private,217602,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,<=50K
65,Private,115880,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
38,Private,397877,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,>50K
46,Private,563883,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,60,>50K
27,Private,146760,10,Never-married,Other-service,Own-child,Black,Female,0,0,40,<=50K
32,Private,144064,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,<=50K
34,Self-emp-not-inc,338042,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,<=50K
24,Private,109667,14,Never-married,Adm-clerical,Own-child,White,Male,0,0,15,<=50K
64,?,193043,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,<=50K
19,Private,243942,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,<=50K
23,Private,233626,13,Never-married,Sales,Not-in-family,White,Male,0,0,25,<=50K
42,Private,369131,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,>50K
21,Private,169188,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,35,<=50K
38,Private,284166,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,<=50K
25,Self-emp-not-inc,263300,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,<=50K
41,Private,230020,9,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,<=50K
20,Private,112847,9,Never-married,Farming-fishing,Own-child,Asian-Pac-Islander,Male,0,0,40,<=50K
46,Local-gov,441542,13,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,<=50K
25,Private,73895,9,Never-married,Other-service,Own-child,White,Female,0,0,10,<=50K
41,Federal-gov,348059,14,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,>50K
27,Private,187746,10,Never-married,Other-service,Own-child,White,Female,0,0,40,<=50K
65,Self-emp-not-inc,226215,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,15,<=50K
50,Private,270194,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,<=50K
24,Private,250630,13,Never-married,Sales,Unmarried,White,Female,0,0,45,<=50K
38,State-gov,142282,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,<=50K
49,Self-emp-inc,246739,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,>50K
22,Private,126945,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,<=50K
21,Private,126314,10,Never-married,Other-service,Own-child,White,Male,0,0,10,<=50K
45,State-gov,28171,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K
38,Private,192337,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
69,Private,125437,9,Divorced,Other-service,Not-in-family,White,Female,0,0,32,<=50K
51,Federal-gov,160703,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,<=50K
72,Private,157913,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,17,<=50K
63,Self-emp-not-inc,147140,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,>50K
51,Private,339905,9,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,>50K
40,Private,196344,3,Married-civ-spouse,Other-service,Husband,White,Male,0,1672,30,<=50K
19,Private,276937,10,Never-married,Sales,Own-child,White,Female,0,0,25,<=50K
39,Private,224541,5,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,55,<=50K
27,Private,196044,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,<=50K
63,Federal-gov,334418,2,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,<=50K
69,?,163595,9,Widowed,?,Not-in-family,White,Female,0,0,20,<=50K
56,Private,225927,5,Married-civ-spouse,Craft-repair,Husband,White,Male,2580,0,40,<=50K
35,Private,407913,9,Separated,Other-service,Not-in-family,Black,Male,0,0,40,<=50K
40,Private,174515,9,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,40,<=50K
33,Local-gov,115488,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,<=50K
24,Private,285457,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,<=50K
55,Private,90414,13,Married-spouse-absent,Craft-repair,Unmarried,White,Female,0,0,55,<=50K
38,Private,617898,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,<=50K
46,Private,138069,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
35,Self-emp-not-inc,135020,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,<=50K
68,Private,192829,12,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,43,<=50K
18,Private,100875,7,Never-married,Other-service,Unmarried,White,Female,0,0,28,<=50K
29,Private,174419,9,Never-married,Other-service,Unmarried,White,Female,0,0,30,<=50K
42,Federal-gov,33521,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,<=50K
29,Private,184596,7,Married-civ-spouse,Craft-repair,Husband,White,Male,3942,0,50,<=50K
43,Private,88913,10,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Female,1055,0,40,<=50K
43,Private,125833,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K
23,Private,70919,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,<=50K
45,State-gov,101299,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
27,Local-gov,230997,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,<=50K
32,Private,194981,9,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,36,<=50K
27,Private,66473,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
27,Private,109881,13,Never-married,Other-service,Own-child,White,Female,0,0,20,<=50K
29,Private,202878,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,<=50K
19,Private,277695,1,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,36,<=50K
30,Federal-gov,266463,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,>50K
64,?,338355,11,Married-civ-spouse,?,Wife,White,Female,0,0,15,<=50K
36,Private,49794,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,<=50K
22,Private,64292,9,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,<=50K
59,Private,108929,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,<=50K
17,Private,143331,6,Never-married,Sales,Own-child,White,Male,0,0,15,<=50K
23,Private,154641,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,<=50K
30,Private,248588,8,Divorced,Other-service,Not-in-family,White,Female,0,0,40,<=50K
60,Private,389254,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,>50K
33,Private,54318,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
45,Private,105779,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,<=50K
25,Private,193051,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,35,<=50K
51,Self-emp-not-inc,71046,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,>50K
40,Self-emp-inc,37869,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,<=50K
18,Private,347829,7,Never-married,Other-service,Own-child,White,Female,0,0,4,<=50K
46,Private,153328,10,Never-married,Handlers-cleaners,Unmarried,Black,Female,0,0,40,<=50K
25,Private,167835,13,Never-married,Exec-managerial,Not-in-family,White,Female,3325,0,40,<=50K
65,Self-emp-inc,116057,9,Divorced,Sales,Not-in-family,White,Female,6723,0,40,<=50K
36,Private,176335,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,<=50K
23,?,329174,10,Never-married,?,Not-in-family,White,Male,0,0,40,<=50K
28,Private,53063,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,<=50K
46,Private,135339,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,>50K
40,Private,105936,9,Married-spouse-absent,Adm-clerical,Own-child,White,Female,0,0,38,<=50K
43,Private,336042,9,Separated,Transport-moving,Not-in-family,White,Male,0,0,40,<=50K
31,Self-emp-not-inc,55912,5,Never-married,Craft-repair,Unmarried,White,Male,0,0,47,<=50K
20,Private,243010,9,Never-married,Machine-op-inspct,Other-relative,Other,Male,0,0,32,<=50K
50,Private,222020,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
29,Private,191177,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,18,<=50K
26,Private,201579,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,<=50K
33,Private,110998,9,Never-married,Other-service,Other-relative,Amer-Indian-Eskimo,Female,0,0,36,<=50K
60,Private,123218,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K
17,Private,350538,6,Never-married,Other-service,Not-in-family,White,Male,0,0,25,<=50K
24,Private,283092,7,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,35,<=50K
44,Self-emp-not-inc,149943,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,60,>50K
53,Private,261207,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K
33,Private,315143,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,>50K
37,Private,118577,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,25,>50K
25,Local-gov,307294,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,<=50K
53,Self-emp-not-inc,174102,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386,0,50,>50K
49,Self-emp-inc,235646,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,47,<=50K
61,Private,185152,7,Widowed,Other-service,Not-in-family,Black,Male,0,0,40,<=50K
44,Private,427952,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,<=50K
62,Self-emp-inc,24050,9,Widowed,Sales,Not-in-family,White,Female,0,0,15,<=50K
27,Private,38353,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
57,Self-emp-not-inc,225334,15,Married-civ-spouse,Sales,Wife,White,Female,15024,0,35,>50K
58,Private,132606,3,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,<=50K
36,Private,301227,3,Separated,Priv-house-serv,Unmarried,Other,Female,0,0,35,<=50K
35,?,169809,13,Married-civ-spouse,?,Husband,White,Male,0,0,20,<=50K
19,Private,195985,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,<=50K
50,Private,40623,10,Divorced,Sales,Not-in-family,White,Female,0,0,40,<=50K
29,Private,131714,6,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,25,<=50K
23,Private,50341,14,Never-married,Sales,Not-in-family,White,Female,0,0,20,<=50K
35,Self-emp-not-inc,348771,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,36,<=50K
63,Private,383058,13,Married-civ-spouse,Sales,Husband,White,Male,0,1848,40,>50K
19,Self-emp-not-inc,47176,10,Never-married,Craft-repair,Not-in-family,White,Female,0,0,15,<=50K
28,Private,360224,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,<=50K
34,Private,175878,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
47,Private,266275,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,<=50K
21,Private,108687,10,Never-married,Sales,Own-child,White,Female,0,0,40,<=50K
61,Self-emp-inc,218009,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,35,<=50K
48,Local-gov,121124,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,>50K
51,Private,117253,9,Widowed,Prof-specialty,Unmarried,White,Female,0,0,40,<=50K
17,Local-gov,32124,5,Never-married,Other-service,Own-child,Black,Male,0,0,9,<=50K
29,Private,261725,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,<=50K
62,Private,176811,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
35,Private,54159,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38,<=50K
23,State-gov,120172,9,Never-married,Tech-support,Not-in-family,White,Male,0,0,48,<=50K
48,Private,168262,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,>50K
43,Federal-gov,117022,11,Divorced,Handlers-cleaners,Unmarried,Black,Male,0,1726,40,<=50K
18,Private,211413,7,Never-married,Other-service,Own-child,White,Male,0,0,15,<=50K
42,Self-emp-not-inc,201908,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,50,>50K
51,Private,231230,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,<=50K
33,Private,290763,13,Separated,Prof-specialty,Not-in-family,White,Female,0,0,40,<=50K
47,Local-gov,165822,10,Divorced,Transport-moving,Unmarried,White,Male,0,0,40,<=50K
48,Private,198000,10,Never-married,Craft-repair,Unmarried,White,Female,0,0,38,>50K
